date,open,high,low,close,volume,adjclose,dividends,splits
2020-11-04,5900.0,5940.0,5785.0,5820.0,78626000,5151.48681640625,0.0,0.0
2020-11-05,5900.0,6180.0,5900.0,6150.0,161090000,5443.5810546875,0.0,0.0
2020-11-06,6160.0,6300.0,6060.0,6300.0,137303500,5576.3515625,0.0,0.0
2020-11-09,6300.0,6400.0,6215.0,6285.0,82739500,5563.0751953125,0.0,0.0
2020-11-10,6395.0,6600.0,6380.0,6480.0,191073500,5735.67626953125,0.0,0.0
2020-11-11,6540.0,6565.0,6480.0,6540.0,131383500,5788.78369140625,0.0,0.0
2020-11-12,6410.0,6495.0,6405.0,6420.0,83082500,5682.568359375,0.0,0.0
2020-11-13,6420.0,6450.0,6320.0,6390.0,82374500,5656.0146484375,0.0,0.0
2020-11-16,6485.0,6485.0,6385.0,6480.0,54905000,5735.67626953125,0.0,0.0
2020-11-17,6500.0,6565.0,6490.0,6550.0,119784000,5797.63623046875,0.0,0.0
2020-11-18,6550.0,6575.0,6540.0,6570.0,99789000,5815.33935546875,0.0,0.0
2020-11-19,6520.0,6640.0,6515.0,6615.0,147346500,5855.16943359375,0.0,0.0
2020-11-20,6640.0,6650.0,6550.0,6600.0,68468500,5841.89208984375,0.0,0.0
2020-11-23,6600.0,6610.0,6550.0,6600.0,75265500,5841.89208984375,0.0,0.0
2020-11-24,6600.0,6600.0,6545.0,6565.0,72349500,5810.91259765625,0.0,0.0
2020-11-25,6580.0,6585.0,6380.0,6410.0,170140500,5673.71728515625,0.0,0.0
2020-11-26,6350.0,6490.0,6300.0,6480.0,64339000,5735.67626953125,0.0,0.0
2020-11-27,6480.0,6490.0,6380.0,6385.0,87361500,5651.5888671875,0.0,0.0
2020-11-30,6385.0,6400.0,6135.0,6205.0,393091500,5492.2646484375,0.0,0.0
2020-12-01,6220.0,6435.0,6220.0,6395.0,114563500,5660.43994140625,0.0,0.0
2020-12-02,6460.0,6485.0,6340.0,6450.0,93897500,5709.1220703125,0.0,0.0
2020-12-03,6500.0,6525.0,6425.0,6460.0,98210000,5717.97314453125,0.0,0.0
2020-12-04,6460.0,6465.0,6360.0,6390.0,64995500,5656.0146484375,0.0,0.0
2020-12-07,6500.0,6580.0,6480.0,6520.0,96636000,5771.08251953125,0.0,0.0
2020-12-08,6520.0,6520.0,6425.0,6490.0,70561500,5744.52734375,19.6,0.0
2020-12-10,6590.0,6600.0,6540.0,6575.0,151420500,5837.39306640625,0.0,0.0
2020-12-11,6600.0,6780.0,6595.0,6735.0,214160000,5979.443359375,0.0,0.0
2020-12-14,6800.0,6830.0,6795.0,6820.0,179785500,6054.908203125,0.0,0.0
2020-12-15,6830.0,6900.0,6605.0,6790.0,164024500,6028.27392578125,0.0,0.0
2020-12-16,6860.0,6950.0,6840.0,6950.0,138674000,6170.3251953125,0.0,0.0
2020-12-17,6965.0,7000.0,6820.0,6935.0,91920000,6157.0078125,0.0,0.0
2020-12-18,6935.0,6935.0,6755.0,6800.0,147238500,6037.15234375,0.0,0.0
2020-12-21,6890.0,6890.0,6800.0,6830.0,93692500,6063.78662109375,0.0,0.0
2020-12-22,6740.0,6820.0,6710.0,6715.0,61790500,5961.68798828125,0.0,0.0
2020-12-23,6905.0,6905.0,6620.0,6725.0,76948000,5970.56591796875,0.0,0.0
2020-12-28,6790.0,6820.0,6660.0,6780.0,60234000,6019.39599609375,0.0,0.0
2020-12-29,6775.0,6810.0,6740.0,6765.0,34212500,6006.07861328125,0.0,0.0
2020-12-30,6800.0,6800.0,6700.0,6770.0,52675500,6010.51708984375,0.0,0.0
2021-01-04,6800.0,6855.0,6720.0,6835.0,47937000,6068.22607421875,0.0,0.0
2021-01-05,6860.0,7090.0,6850.0,7090.0,104831000,6294.619140625,0.0,0.0
2021-01-06,7050.0,7075.0,6880.0,6945.0,89753500,6165.88623046875,0.0,0.0
2021-01-07,7000.0,7050.0,6910.0,6965.0,71360000,6183.6416015625,0.0,0.0
2021-01-08,7035.0,7080.0,6975.0,7050.0,75033500,6259.10595703125,0.0,0.0
2021-01-11,7150.0,7360.0,7145.0,7345.0,169034500,6521.01171875,0.0,0.0
2021-01-12,7345.0,7380.0,7160.0,7160.0,95235000,6356.76611328125,0.0,0.0
2021-01-13,7245.0,7275.0,7070.0,7120.0,76581500,6321.25341796875,0.0,0.0
2021-01-14,7050.0,7090.0,6995.0,7020.0,89319500,6232.4716796875,0.0,0.0
2021-01-15,7095.0,7100.0,6840.0,6955.0,89853500,6174.763671875,0.0,0.0
2021-01-18,6955.0,7125.0,6845.0,7120.0,86343000,6321.25341796875,0.0,0.0
2021-01-19,7120.0,7120.0,7005.0,7095.0,73777000,6299.05859375,0.0,0.0
2021-01-20,7165.0,7295.0,7070.0,7095.0,107216000,6299.05859375,0.0,0.0
2021-01-21,7280.0,7300.0,7060.0,7075.0,66428000,6281.302734375,0.0,0.0
2021-01-22,7075.0,7160.0,7075.0,7080.0,80829000,6285.740234375,0.0,0.0
2021-01-25,7200.0,7200.0,7000.0,7035.0,76836500,6245.78857421875,0.0,0.0
2021-01-26,6955.0,7000.0,6820.0,6820.0,98658000,6054.908203125,0.0,0.0
2021-01-27,6820.0,6930.0,6705.0,6790.0,97920000,6028.27392578125,0.0,0.0
2021-01-28,6790.0,6925.0,6790.0,6900.0,104627000,6125.9345703125,0.0,0.0
2021-01-29,6900.0,7000.0,6760.0,6760.0,132762500,6001.63916015625,0.0,0.0
2021-02-01,6760.0,6920.0,6595.0,6820.0,113129000,6054.908203125,0.0,0.0
2021-02-02,6965.0,6980.0,6800.0,6800.0,86741000,6037.15234375,0.0,0.0
2021-02-03,7000.0,7000.0,6825.0,6825.0,67291000,6059.34716796875,0.0,0.0
2021-02-04,6920.0,7000.0,6835.0,6855.0,80950500,6085.982421875,0.0,0.0
2021-02-05,6870.0,6950.0,6855.0,6915.0,51602000,6139.25146484375,0.0,0.0
2021-02-08,7050.0,7055.0,6880.0,6920.0,45604000,6143.6904296875,0.0,0.0
2021-02-09,7000.0,7030.0,6955.0,6980.0,75574000,6196.95849609375,0.0,0.0
2021-02-10,7050.0,7050.0,6900.0,6920.0,44984500,6143.6904296875,0.0,0.0
2021-02-11,6985.0,6985.0,6840.0,6880.0,36926000,6108.17724609375,0.0,0.0
2021-02-15,6830.0,6890.0,6720.0,6800.0,83922000,6037.15234375,0.0,0.0
2021-02-16,6880.0,6945.0,6830.0,6940.0,47221000,6161.44677734375,0.0,0.0
2021-02-17,6890.0,6960.0,6850.0,6900.0,66011500,6125.9345703125,0.0,0.0
2021-02-18,6850.0,6900.0,6735.0,6735.0,91204000,5979.443359375,0.0,0.0
2021-02-19,6780.0,6850.0,6760.0,6825.0,70487500,6059.34716796875,0.0,0.0
2021-02-22,6900.0,6940.0,6790.0,6790.0,68913000,6028.27392578125,0.0,0.0
2021-02-23,6820.0,6845.0,6775.0,6825.0,58360000,6059.34716796875,0.0,0.0
2021-02-24,6825.0,6835.0,6725.0,6725.0,71869000,5970.56591796875,0.0,0.0
2021-02-25,6740.0,6770.0,6680.0,6705.0,78688000,5952.8095703125,0.0,0.0
2021-02-26,6705.0,6810.0,6645.0,6710.0,173631500,5957.24853515625,0.0,0.0
2021-03-01,6830.0,7045.0,6800.0,7045.0,205539000,6254.6669921875,0.0,0.0
2021-03-02,7120.0,7160.0,7000.0,7015.0,81446500,6228.03271484375,0.0,0.0
2021-03-03,7065.0,7085.0,7000.0,7000.0,84470000,6214.71630859375,0.0,0.0
2021-03-04,6905.0,7000.0,6720.0,6720.0,120802500,5966.12744140625,0.0,0.0
2021-03-05,6720.0,6925.0,6720.0,6800.0,111871500,6037.15234375,0.0,0.0
2021-03-08,6950.0,6950.0,6720.0,6720.0,90883000,5966.12744140625,0.0,0.0
2021-03-09,6700.0,6715.0,6600.0,6605.0,135582000,5864.0283203125,0.0,0.0
2021-03-10,6720.0,6720.0,6620.0,6705.0,50302000,5952.8095703125,0.0,0.0
2021-03-12,6875.0,6880.0,6715.0,6765.0,74328000,6006.07861328125,0.0,0.0
2021-03-15,6815.0,6820.0,6665.0,6665.0,57416000,5917.29736328125,0.0,0.0
2021-03-16,6710.0,6710.0,6620.0,6625.0,70755500,5881.7841796875,0.0,0.0
2021-03-17,6650.0,6665.0,6605.0,6610.0,71474500,5868.46630859375,0.0,0.0
2021-03-18,6620.0,6720.0,6610.0,6705.0,70067500,5952.8095703125,0.0,0.0
2021-03-19,6770.0,6770.0,6625.0,6760.0,125853000,6001.63916015625,0.0,0.0
2021-03-22,6640.0,6680.0,6610.0,6620.0,67523500,5877.34521484375,0.0,0.0
2021-03-23,6720.0,6720.0,6555.0,6565.0,127762500,5828.515625,0.0,0.0
2021-03-24,6515.0,6550.0,6420.0,6440.0,152050000,5717.5380859375,0.0,0.0
2021-03-25,6400.0,6440.0,6330.0,6370.0,119101500,5655.39111328125,0.0,0.0
