date,open,high,low,close,volume,adjclose,dividends
2021-08-30,3330.0,3400.0,3330.0,3400.0,64177700,2966.31982421875,0.0
2021-08-31,3400.0,3420.0,3360.0,3400.0,130019000,2966.31982421875,0.0
2021-09-01,3420.0,3420.0,3330.0,3340.0,85135200,2913.97314453125,0.0
2021-09-02,3350.0,3390.0,3350.0,3370.0,51633800,2940.146240234375,0.0
2021-09-03,3400.0,3420.0,3370.0,3390.0,65479800,2957.59521484375,0.0
2021-09-06,3410.0,3410.0,3380.0,3390.0,52640400,2957.59521484375,0.0
2021-09-07,3410.0,3410.0,3360.0,3380.0,42617400,2948.870849609375,0.0
2021-09-08,3400.0,3400.0,3310.0,3330.0,80636800,2905.248779296875,0.0
2021-09-09,3360.0,3390.0,3330.0,3390.0,82214400,2957.59521484375,0.0
2021-09-10,3380.0,3390.0,3320.0,3330.0,52115300,2905.248779296875,0.0
